0.91 0.548106 25.2332
0.912 0.547016 32.6728
0.914 0.545927 40.6923
0.916 0.544841 49.3053
0.918 0.543757 58.523
0.92 0.542674 68.3542
0.922 0.541593 78.8052
0.924 0.540515 89.8788
0.926 0.539438 101.574
0.928 0.538364 113.887
0.93 0.537291 126.808
0.932 0.53622 140.322
0.934 0.535151 154.411
0.936 0.534084 169.048
0.938 0.533019 184.199
0.94 0.531957 199.826
0.942 0.530896 215.879
0.944 0.529837 232.299
0.946 0.52878 249.021
0.948 0.527725 265.965
0.95 0.526671 283.041
0.952 0.52562 300.146
0.954 0.524571 317.164
0.956 0.523524 333.961
0.958 0.522479 350.389
0.96 0.521436 366.283
0.962 0.520395 381.457
0.964 0.519356 395.705
0.966 0.518319 408.8
0.968 0.517283 420.488
0.97 0.51625 430.494
0.972 0.515219 438.511
0.974 0.51419 444.204
0.976 0.513163 447.207
0.978 0.512138 447.119
0.98 0.511115 443.504
0.982 0.510094 435.884
0.984 0.509075 423.742
0.986 0.508059 406.517
0.988 0.507044 383.597
0.99 0.506031 354.323
0.992 0.505021 317.981
0.994 0.504012 273.798
0.996 0.503006 220.942
0.998 0.502002 158.514
1 0.501 85.5471
